* Measurement data measured by REW V5.31.3
* Source: EXCL: Microphone (Umik-1  Gain: 18dB  ), MICROPHONE (Master Volume), R, volume: 0,800. Timing signal peak level -36,9 dBFS, measurement signal peak level -7,0 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -15,0 dBFS using an acoustic timing reference
* Dated: 30.des.2024 13:39:33
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; MLP - Sub 1S Delay 7,3331 ms (2,515 m, 8 ft 3 in) using IR start time relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: 5,2 ppm
* Measurement: MLP - Sub1S
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 1.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
278.320312 87.751 -167.9697
278.686523 87.761 -171.7063
279.052734 87.753 -175.3809
279.418945 87.731 -178.9893
279.785156 87.700 177.4661
280.151367 87.661 173.9771
280.517578 87.617 170.5312
280.883789 87.569 167.1118
281.250000 87.517 163.7000
281.616211 87.462 160.2783
281.982422 87.400 156.8347
282.348633 87.329 153.3633
282.714844 87.248 149.8611
283.081055 87.156 146.3257
283.447266 87.050 142.7510
283.813477 86.926 139.1323
284.179688 86.782 135.4688
284.545898 86.611 131.7690
284.912109 86.409 128.0518
285.278320 86.169 124.3450
285.644531 85.887 120.6904
286.010742 85.556 117.1484
286.376953 85.172 113.8066
286.743164 84.735 110.7795
287.109375 84.249 108.2019
287.475586 83.729 106.2117
287.841797 83.198 104.9277
288.208008 82.687 104.4253
288.574219 82.234 104.7092
288.940430 81.880 105.6853
289.306641 81.663 107.1328
289.672852 81.604 108.7222
290.039062 81.698 110.0869
290.405273 81.917 110.9343
290.771484 82.220 111.1101
291.137695 82.570 110.5906
291.503906 82.940 109.4246
291.870117 83.311 107.6787
292.236328 83.670 105.4163
292.602539 84.005 102.7031
292.968750 84.307 99.6223
293.334961 84.570 96.2722
293.701172 84.796 92.7529
294.067383 84.993 89.1387
294.433594 85.172 85.4602
294.799805 85.344 81.6987
295.166016 85.513 77.8040
295.532227 85.680 73.7170
295.898438 85.838 69.3960
296.264648 85.979 64.8235
296.630859 86.097 60.0066
296.997070 86.184 54.9670
297.363281 86.237 49.7344
297.729492 86.253 44.3408
298.095703 86.230 38.8186
298.461914 86.168 33.2007
298.828125 86.068 27.5166
299.194336 85.930 21.7957
299.560547 85.759 16.0618
299.926758 85.557 10.3333
